name,time,BatV,Door_status,EXTI_Trigger,Hum_SHT31,TempC_SHT31,alt1,alt2,bw,chan1,f_cnt,freq1,gw1,gw2,lat1,lat2,lon1,lon2,rssi1,rssi2,rx_time1,sf,snr1,snr2
s31lb,1746246818962651168,3.6,OPEN,FALSE,82.3,9,0,0,125000,2,1908,0,eui-00007076ff031372,unknown,0,0,0,0,-100,0,2025-05-03T04:33:38.674Z,7,7.2,0
s31lb,1746248018759280260,3.6,OPEN,FALSE,79.6,9.5,0,0,125000,2,1909,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-119,2025-05-03T04:53:38.471Z,7,6.8,-6.5
s31lb,1746249218564361898,3.6,OPEN,FALSE,80,9.7,0,0,125000,7,1910,0,eui-00007076ff031372,unknown,0,0,0,0,-99,0,2025-05-03T05:13:38.267Z,7,7.8,0
s31lb,1746250418348671256,3.6,OPEN,FALSE,79.7,9.9,0,0,125000,0,1911,0,eui-00007076ff031358,eui-00007076ff031372,0,0,0,0,-120,-102,2025-05-03T05:33:38.062Z,7,-4.2,9.2
s31lb,1746251618165073610,3.6,OPEN,FALSE,78.6,9.9,0,0,125000,6,1912,0,eui-00007076ff031372,unknown,0,0,0,0,-100,0,2025-05-03T05:53:37.858Z,7,9.2,0
s31lb,1746252817941862261,3.6,OPEN,FALSE,76.7,10.7,0,0,125000,7,1913,0,eui-00007076ff031372,eui-00007076ff031358,0,0,0,0,-101,-119,2025-05-03T06:13:37.653Z,7,7.5,-5.8
s31lb,1746254017733827077,3.606,OPEN,FALSE,74.3,11.6,0,0,125000,3,1914,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-120,-100,2025-05-03T06:33:37.448Z,7,-7.2,9.2
s31lb,1746255217552000818,3.606,OPEN,FALSE,72.8,11.5,0,0,125000,4,1915,0,eui-00007076ff031372,eui-00007076ff031358,0,0,0,0,-98,-120,2025-05-03T06:53:37.246Z,7,9.2,-8.5
s31lb,1746256417327701982,3.606,OPEN,FALSE,73.2,11.6,0,0,125000,2,1916,0,eui-00007076ff031372,unknown,0,0,0,0,-101,0,2025-05-03T07:13:37.035Z,7,7.8,0
s31lb,1746257617131302636,3.606,OPEN,FALSE,70.2,12.5,0,0,125000,3,1917,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-100,2025-05-03T07:33:36.828Z,7,-6.2,9.8
s31lb,1746258816915900103,3.606,OPEN,FALSE,73.1,11.8,0,0,125000,7,1918,0,eui-00007076ff031358,eui-7076ff0056070bb4,0,0,0,0,-119,-117,2025-05-03T07:53:36.622Z,7,-6.2,-3.8
s31lb,1746260016711300498,3.606,OPEN,FALSE,69.8,12.2,0,0,125000,1,1919,0,eui-00007076ff031372,eui-00007076ff031358,0,0,0,0,-102,-118,2025-05-03T08:13:36.415Z,7,9.8,-6
s31lb,1746261216478970186,3.6,OPEN,FALSE,70.9,12.4,0,0,125000,5,1920,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-120,-101,2025-05-03T08:33:36.208Z,7,-5.8,8.8
s31lb,1746262416311145213,3.606,OPEN,FALSE,70.6,12.4,0,0,125000,7,1921,0,eui-00007076ff031372,unknown,0,0,0,0,-98,0,2025-05-03T08:53:36.001Z,7,8.5,0
s31lb,1746263616102267952,3.606,OPEN,FALSE,68.2,12.8,0,0,125000,3,1922,0,eui-00007076ff031372,unknown,0,0,0,0,-100,0,2025-05-03T09:13:35.794Z,7,9,0
s31lb,1746264815872007757,3.606,OPEN,FALSE,65.4,13.3,0,0,125000,4,1923,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-120,-99,2025-05-03T09:33:35.586Z,7,-8.2,9
s31lb,1746266015666077545,3.606,OPEN,FALSE,58.4,14.1,0,0,125000,2,1924,0,eui-00007076ff031372,eui-00007076ff031358,0,0,0,0,-100,-117,2025-05-03T09:53:35.377Z,7,7.2,-8.5
s31lb,1746267215461293423,3.606,OPEN,FALSE,63.3,13.1,0,0,125000,3,1925,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-119,2025-05-03T10:13:35.168Z,7,9,-4.8
s31lb,1746268415258771881,3.606,OPEN,FALSE,60.6,14.3,0,0,125000,7,1926,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-120,-101,2025-05-03T10:33:34.960Z,7,-8.8,7.2
s31lb,1746269615053602206,3.606,OPEN,FALSE,58.1,14.2,0,0,125000,1,1927,0,eui-00007076ff031372,unknown,0,0,0,0,-100,0,2025-05-03T10:53:34.752Z,7,8.5,0
s31lb,1746270814855288165,3.606,OPEN,FALSE,63.3,13.4,0,0,125000,6,1928,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-96,2025-05-03T11:13:34.543Z,7,-5,8.8
s31lb,1746272014640961072,3.606,OPEN,FALSE,59.3,13.9,0,0,125000,6,1929,0,eui-00007076ff031372,unknown,0,0,0,0,-98,0,2025-05-03T11:33:34.334Z,7,9,0
s31lb,1746273214420973205,3.606,OPEN,FALSE,58.9,14.2,0,0,125000,4,1930,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-102,-120,2025-05-03T11:53:34.126Z,7,9.5,-3
s31lb,1746274414220899446,3.606,OPEN,FALSE,58.6,13.8,0,0,125000,4,1931,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-101,2025-05-03T12:13:33.918Z,7,-5.5,10
s31lb,1746275614001718621,3.606,OPEN,FALSE,57.4,14.2,0,0,125000,2,1932,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-99,-117,2025-05-03T12:33:33.709Z,7,7.8,-4.5
s31lb,1746276813785174885,3.606,OPEN,FALSE,55.2,13.7,0,0,125000,3,1933,0,eui-00007076ff031358,eui-7076ff0056070bb4,0,0,0,0,-119,-119,2025-05-03T12:53:33.499Z,7,-7.2,-7.5
s31lb,1746278013585283679,3.606,OPEN,FALSE,60.9,13.3,0,0,125000,0,1934,0,eui-00007076ff031372,eui-00007076ff031358,0,0,0,0,-99,-120,2025-05-03T13:13:33.291Z,7,9.2,-7
s31lb,1746279213371614191,3.606,OPEN,FALSE,62,12.9,0,0,125000,1,1935,0,eui-00007076ff031358,eui-00007076ff031372,0,0,0,0,-118,-100,2025-05-03T13:33:33.084Z,7,-1.5,9.8
s31lb,1746280413156017380,3.606,OPEN,FALSE,65.6,12.4,0,0,125000,6,1936,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-120,-98,2025-05-03T13:53:32.876Z,7,-5.2,9.5
s31lb,1746281612954995581,3.606,OPEN,FALSE,64.1,12.4,0,0,125000,6,1937,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-96,2025-05-03T14:13:32.668Z,7,-6.8,8.5
s31lb,1746282812762030448,3.606,OPEN,FALSE,65.3,11.9,0,0,125000,4,1938,0,eui-00007076ff031358,eui-00007076ff031372,0,0,0,0,-122,-101,2025-05-03T14:33:32.460Z,7,-7.2,9
s31lb,1746284012543023600,3.606,OPEN,FALSE,67.9,11.6,0,0,125000,4,1939,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-99,-119,2025-05-03T14:53:32.254Z,7,9.2,-4.8
s31lb,1746285212343224041,3.606,OPEN,FALSE,68.8,11.7,0,0,125000,1,1940,0,eui-7076ff0056070bb4,eui-00007076ff031358,0,0,0,0,-119,-119,2025-05-03T15:13:32.047Z,7,-2.2,-7
s31lb,1746286412156563812,3.606,OPEN,FALSE,75.9,11.1,0,0,125000,3,1941,0,eui-00007076ff031372,unknown,0,0,0,0,-100,0,2025-05-03T15:33:31.840Z,7,10,0
s31lb,1746287611926643797,3.6,OPEN,FALSE,91.8,8.8,0,0,125000,0,1942,0,eui-00007076ff031358,eui-00007076ff031372,0,0,0,0,-119,-102,2025-05-03T15:53:31.636Z,7,-5.2,9.2
s31lb,1746288811729247150,3.6,OPEN,FALSE,94.3,8.8,0,0,125000,1,1943,0,eui-00007076ff031372,eui-00007076ff031358,0,0,0,0,-101,-118,2025-05-03T16:13:31.432Z,7,9.2,-6.8
s31lb,1746290011520040883,3.6,OPEN,FALSE,94.4,8.7,0,0,125000,5,1944,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-120,-98,2025-05-03T16:33:31.228Z,7,-6.2,8.8
s31lb,1746291211329425086,3.6,OPEN,FALSE,94.9,8.3,0,0,125000,6,1945,0,eui-00007076ff031372,unknown,0,0,0,0,-98,0,2025-05-03T16:53:31.024Z,7,9,0
s31lb,1746292411121172800,3.6,OPEN,FALSE,95.2,8.4,0,0,125000,4,1946,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-100,2025-05-03T17:13:30.822Z,7,-3.8,9
s31lb,1746293610918101047,3.6,OPEN,FALSE,95.2,8.4,0,0,125000,4,1947,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-120,-100,2025-05-03T17:33:30.619Z,7,-6,9
s31lb,1746294810698888884,3.6,OPEN,FALSE,95.1,8.5,0,0,125000,1,1948,0,eui-00007076ff031372,eui-00007076ff031358,0,0,0,0,-101,-119,2025-05-03T17:53:30.415Z,7,8.8,-6.8
s31lb,1746296010505957401,3.6,OPEN,FALSE,95.3,8.4,0,0,125000,2,1949,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-116,-102,2025-05-03T18:13:30.213Z,7,-2.2,6.5
s31lb,1746297210307063163,3.6,OPEN,FALSE,96.1,8,0,0,125000,0,1950,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-102,2025-05-03T18:33:30.010Z,7,-2,9
s31lb,1746298410110126716,3.6,OPEN,FALSE,96.2,7.9,0,0,125000,0,1951,0,eui-00007076ff031358,eui-00007076ff031372,0,0,0,0,-119,-102,2025-05-03T18:53:29.807Z,7,-7,7.8
s31lb,1746299609906400729,3.6,OPEN,FALSE,96.5,7.8,0,0,125000,5,1952,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-100,2025-05-03T19:13:29.605Z,7,-3,9
s31lb,1746300809716540292,3.6,OPEN,FALSE,96.3,7.6,0,0,125000,7,1953,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-101,2025-05-03T19:33:29.403Z,7,-2.8,7
s31lb,1746302009497457854,3.6,OPEN,FALSE,96,7.2,0,0,125000,4,1954,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-120,-99,2025-05-03T19:53:29.201Z,7,-4.8,8.5
s31lb,1746303209309518544,3.6,OPEN,FALSE,96.3,7.1,0,0,125000,5,1955,0,eui-00007076ff031372,unknown,0,0,0,0,-100,0,2025-05-03T20:13:29Z,7,9.2,0
s31lb,1746304409089699037,3.6,OPEN,FALSE,96.2,7.1,0,0,125000,2,1956,0,eui-00007076ff031372,unknown,0,0,0,0,-99,0,2025-05-03T20:33:28.799Z,7,7.5,0
s31lb,1746305608903038730,3.6,OPEN,FALSE,96.6,7.2,0,0,125000,2,1957,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-116,-101,2025-05-03T20:53:28.597Z,7,-5.2,7.2
s31lb,1746306808708867025,3.6,OPEN,FALSE,96.7,7.2,0,0,125000,7,1958,0,eui-00007076ff031372,unknown,0,0,0,0,-100,0,2025-05-03T21:13:28.396Z,7,7,0
s31lb,1746308008489437543,3.6,OPEN,FALSE,96.8,6.9,0,0,125000,0,1959,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-104,-117,2025-05-03T21:33:28.195Z,7,9.2,-4
s31lb,1746309208284517794,3.6,OPEN,FALSE,97,6.5,0,0,125000,6,1960,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-100,-116,2025-05-03T21:53:27.993Z,7,9.5,-3.2
s31lb,1746310408083822686,3.6,OPEN,FALSE,97.1,6.4,0,0,125000,7,1961,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-119,2025-05-03T22:13:27.793Z,7,8,-5
s31lb,1746311607881607923,3.6,OPEN,FALSE,97.2,6.3,0,0,125000,4,1962,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-120,2025-05-03T22:33:27.592Z,7,9.5,-4.2
s31lb,1746312807675461163,3.6,OPEN,FALSE,97.3,6.1,0,0,125000,4,1963,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-120,-102,2025-05-03T22:53:27.392Z,7,-7.2,9.5
s31lb,1746314007486826707,3.6,OPEN,FALSE,97.4,6,0,0,125000,1,1964,0,eui-7076ff0056070bb4,eui-00007076ff031358,0,0,0,0,-117,-119,2025-05-03T23:13:27.192Z,7,-3.2,-8
s31lb,1746315207288689649,3.6,OPEN,FALSE,97,5.9,0,0,125000,3,1965,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-117,-100,2025-05-03T23:33:26.992Z,7,-4,9.2
s31lb,1746316407093326281,3.594,OPEN,FALSE,97.2,5.4,0,0,125000,0,1966,0,eui-00007076ff031372,unknown,0,0,0,0,-104,0,2025-05-03T23:53:26.792Z,7,9.2,0
s31lb,1746317606886267301,3.6,OPEN,FALSE,97.7,5.7,0,0,125000,1,1967,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-100,2025-05-04T00:13:26.594Z,7,-4.8,9.2
s31lb,1746318806688916009,3.6,OPEN,FALSE,98.1,6.7,0,0,125000,5,1968,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-99,-120,2025-05-04T00:33:26.394Z,7,9.2,-5.5
s31lb,1746320006510983935,3.6,OPEN,FALSE,97.9,7,0,0,125000,6,1969,0,eui-00007076ff031372,unknown,0,0,0,0,-101,0,2025-05-04T00:53:26.193Z,7,9.8,0
s31lb,1746321206278925461,3.594,OPEN,FALSE,97.9,7.1,0,0,125000,3,1970,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-100,-117,2025-05-04T01:13:25.993Z,7,9.5,-2.2
s31lb,1746322406077281589,3.6,OPEN,FALSE,97.6,7.1,0,0,125000,4,1971,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-102,2025-05-04T01:33:25.791Z,7,-1,9.8
s31lb,1746323605881377413,3.6,OPEN,FALSE,96.4,7,0,0,125000,2,1972,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-115,-96,2025-05-04T01:53:25.590Z,7,-1.5,7.2
s31lb,1746324805680615528,3.6,OPEN,FALSE,95.5,6.9,0,0,125000,3,1973,0,eui-00007076ff031372,unknown,0,0,0,0,-98,0,2025-05-04T02:13:25.390Z,7,9.5,0
s31lb,1746326005478843383,3.6,OPEN,FALSE,93.2,6.9,0,0,125000,7,1974,0,eui-00007076ff031358,eui-00007076ff031372,0,0,0,0,-119,-98,2025-05-04T02:33:25.189Z,7,-9,7.2
s31lb,1746327205276650795,3.6,OPEN,FALSE,91.4,7.1,0,0,125000,1,1975,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-99,2025-05-04T02:53:24.988Z,7,-0.8,9
s31lb,1746328405076323559,3.6,OPEN,FALSE,90.6,7.1,0,0,125000,5,1976,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-122,-100,2025-05-04T03:13:24.788Z,7,-5,9.8
s31lb,1746329604872926682,3.6,OPEN,FALSE,89.1,7.1,0,0,125000,7,1977,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-98,2025-05-04T03:33:24.586Z,7,-4.5,7.8
s31lb,1746330804690416766,3.6,OPEN,FALSE,84.1,7.4,0,0,125000,3,1978,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-95,-118,2025-05-04T03:53:24.385Z,7,8.8,-1.2
s31lb,1746332004466960225,3.6,OPEN,FALSE,86,7.5,0,0,125000,4,1979,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-97,2025-05-04T04:13:24.184Z,7,-3.2,9.5
s31lb,1746334404070041638,3.6,OPEN,FALSE,82.3,7.8,0,0,125000,2,1981,0,eui-00007076ff031358,eui-7076ff0056070bb4,0,0,0,0,-120,-118,2025-05-04T04:53:23.781Z,7,-7,-6.2
s31lb,1746335604012904375,3.6,OPEN,FALSE,83.9,7.9,0,0,125000,7,1982,0,eui-00007076ff031372,eui-00007076ff032b3f,0,0,0,0,-98,-120,2025-05-04T05:13:23.578Z,7,7.8,-8.2
s31lb,1746336803660836020,3.6,OPEN,FALSE,87.4,8,0,0,125000,1,1983,0,eui-00007076ff031372,eui-00007076ff031358,0,0,0,0,-98,-119,2025-05-04T05:33:23.376Z,7,10.2,-7.5
s31lb,1746339203267917268,3.6,OPEN,FALSE,84.6,8.6,0,0,125000,6,1985,0,eui-00007076ff031372,unknown,0,0,0,0,-98,0,2025-05-04T06:13:22.971Z,7,9.2,0
s31lb,1746340403072056753,3.6,OPEN,FALSE,85.3,8.6,0,0,125000,3,1986,0,eui-00007076ff031372,unknown,0,0,0,0,-98,0,2025-05-04T06:33:22.768Z,7,9.5,0
s31lb,1746341602857850968,3.6,OPEN,FALSE,84.2,8.8,0,0,125000,4,1987,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-120,-99,2025-05-04T06:53:22.565Z,7,-3.8,9.2
s31lb,1746342802666384609,3.606,OPEN,FALSE,81.4,9.1,0,0,125000,2,1988,0,eui-00007076ff031372,unknown,0,0,0,0,-96,0,2025-05-04T07:13:22.361Z,7,7.5,0
s31lb,1746344002449612465,3.6,OPEN,FALSE,82.2,9.3,0,0,125000,2,1989,0,eui-00007076ff031358,eui-00007076ff031372,0,0,0,0,-120,-101,2025-05-04T07:33:22.162Z,7,-7,7.2
s31lb,1746345202259426242,3.606,OPEN,FALSE,82.4,9.8,0,0,125000,0,1990,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-100,-119,2025-05-04T07:53:21.952Z,7,9.2,-2
s31lb,1746346402033858453,3.6,OPEN,FALSE,81.3,10.3,0,0,125000,1,1991,0,eui-00007076ff031358,eui-7076ff0056070bb4,0,0,0,0,-118,-117,2025-05-04T08:13:21.747Z,7,-5,-3.2
s31lb,1746347601840277397,3.6,OPEN,FALSE,81.5,10.2,0,0,125000,5,1992,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-98,2025-05-04T08:33:21.543Z,7,1.5,10.2
s31lb,1746348801637323640,3.606,OPEN,FALSE,78.6,11.2,0,0,125000,7,1993,0,eui-00007076ff031358,eui-00007076ff031372,0,0,0,0,-119,-97,2025-05-04T08:53:21.337Z,7,-6.5,8
s31lb,1746350001419285874,3.606,OPEN,FALSE,78.1,10.6,0,0,125000,4,1994,0,eui-00007076ff031372,eui-00007076ff031358,0,0,0,0,-101,-120,2025-05-04T09:13:21.130Z,7,10,-7.2
s31lb,1746351201222072792,3.6,OPEN,FALSE,85.2,10.5,0,0,125000,4,1995,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-100,-120,2025-05-04T09:33:20.925Z,7,10.2,-6
s31lb,1746352401008060881,3.606,OPEN,FALSE,79.9,11.6,0,0,125000,1,1996,0,eui-00007076ff031358,eui-7076ff0056070bb4,0,0,0,0,-118,-118,2025-05-04T09:53:20.719Z,7,-3.8,-5
s31lb,1746353600802016330,3.606,OPEN,FALSE,76.3,12.2,0,0,125000,2,1997,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-96,-118,2025-05-04T10:13:20.512Z,7,7,-4
s31lb,1746354800597922601,3.606,OPEN,FALSE,79.4,11.1,0,0,125000,7,1998,0,eui-00007076ff031358,eui-00007076ff031372,0,0,0,0,-119,-100,2025-05-04T10:33:20.305Z,7,-7.2,6.8
s31lb,1746356000384326685,3.606,OPEN,FALSE,76,12.7,0,0,125000,1,1999,0,eui-00007076ff031358,eui-7076ff0056070bb4,0,0,0,0,-119,-119,2025-05-04T10:53:20.099Z,7,-4.8,-1.8
s31lb,1746357200189517645,3.6,OPEN,FALSE,95,9.9,0,0,125000,5,2000,0,eui-00007076ff031372,unknown,0,0,0,0,-102,0,2025-05-04T11:13:19.894Z,7,9,0
s31lb,1746358399986487002,3.6,OPEN,FALSE,96.2,10.2,0,0,125000,7,2001,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-100,2025-05-04T11:33:19.688Z,7,-4.8,7.8
s31lb,1746359599788752737,3.6,OPEN,FALSE,95.9,10.2,0,0,125000,4,2002,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-120,2025-05-04T11:53:19.484Z,7,8.5,-4.5
s31lb,1746360799582306761,3.6,OPEN,FALSE,97.1,8.7,0,0,125000,4,2003,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-120,-98,2025-05-04T12:13:19.280Z,7,-1,10
s31lb,1746361999356380620,3.6,OPEN,FALSE,97.5,9,0,0,125000,2,2004,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-100,-119,2025-05-04T12:33:19.076Z,7,7.8,-5.8
s31lb,1746363199158411509,3.6,OPEN,FALSE,97.6,9.2,0,0,125000,3,2005,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-99,2025-05-04T12:53:18.871Z,7,-4,9
s31lb,1746364398945600453,3.6,OPEN,FALSE,97.7,9.2,0,0,125000,0,2006,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-117,-101,2025-05-04T13:13:18.668Z,7,-1.5,9
s31lb,1746365598757363955,3.6,OPEN,FALSE,97.3,10.2,0,0,125000,0,2007,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-117,-102,2025-05-04T13:33:18.463Z,7,-1.5,8.2
s31lb,1746366798539343662,3.606,OPEN,FALSE,97.4,10.4,0,0,125000,6,2008,0,eui-00007076ff031372,unknown,0,0,0,0,-99,0,2025-05-04T13:53:18.258Z,7,9.2,0
s31lb,1746367998349220602,3.6,OPEN,FALSE,97,10.3,0,0,125000,6,2009,0,eui-00007076ff031372,unknown,0,0,0,0,-100,0,2025-05-04T14:13:18.052Z,7,9.5,0
s31lb,1746369198135963170,3.606,OPEN,FALSE,97.3,8.6,0,0,125000,3,2010,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-117,-101,2025-05-04T14:33:17.847Z,7,-1.8,10
s31lb,1746370397938356675,3.6,OPEN,FALSE,97.9,8.4,0,0,125000,4,2011,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-100,2025-05-04T14:53:17.643Z,7,-1.8,8.8
s31lb,1746371597717364659,3.6,OPEN,FALSE,97.9,8.3,0,0,125000,2,2012,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-116,2025-05-04T15:13:17.439Z,7,7.2,-4.5
s31lb,1746372797540012287,3.6,OPEN,FALSE,98.1,8.4,0,0,125000,3,2013,0,eui-00007076ff031372,unknown,0,0,0,0,-99,0,2025-05-04T15:33:17.237Z,7,9.2,0
s31lb,1746373997327510952,3.6,OPEN,FALSE,98.3,8.5,0,0,125000,0,2014,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-102,-118,2025-05-04T15:53:17.034Z,7,10.8,-0.8
s31lb,1746375197127499134,3.6,OPEN,FALSE,98.4,8.2,0,0,125000,0,2015,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-104,2025-05-04T16:13:16.830Z,7,-2.5,10.2
s31lb,1746376396928989317,3.6,OPEN,FALSE,98.4,8,0,0,125000,5,2016,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-120,-99,2025-05-04T16:33:16.627Z,7,-3,9.2
s31lb,1746377596718212028,3.6,OPEN,FALSE,98.6,8,0,0,125000,7,2017,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-98,2025-05-04T16:53:16.424Z,7,-1.2,7.5
s31lb,1746378796515360857,3.6,OPEN,FALSE,98.7,7.9,0,0,125000,4,2018,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-100,2025-05-04T17:13:16.221Z,7,-3.5,9
s31lb,1746379996316927834,3.6,OPEN,FALSE,98.7,7.8,0,0,125000,5,2019,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-120,-99,2025-05-04T17:33:16.019Z,7,-3,9.5
s31lb,1746381196100116633,3.6,OPEN,FALSE,98.8,7.7,0,0,125000,2,2020,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-97,-116,2025-05-04T17:53:15.816Z,7,7.2,-2.2
s31lb,1746382395906800675,3.6,OPEN,FALSE,98.6,7.5,0,0,125000,2,2021,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-115,-100,2025-05-04T18:13:15.613Z,7,-2.8,7
s31lb,1746383595723534303,3.6,OPEN,FALSE,98.4,7.5,0,0,125000,0,2022,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-102,2025-05-04T18:33:15.412Z,7,0.2,7.5
s31lb,1746384795509188603,3.6,OPEN,FALSE,98.4,7.4,0,0,125000,0,2023,0,eui-00007076ff031372,unknown,0,0,0,0,-106,0,2025-05-04T18:53:15.210Z,7,9.8,0
s31lb,1746385995309672852,3.6,OPEN,FALSE,98.1,7.3,0,0,125000,5,2024,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-100,-119,2025-05-04T19:13:15.008Z,7,8.5,-0.8
s31lb,1746387195116700692,3.6,OPEN,FALSE,97.3,7.3,0,0,125000,7,2025,0,eui-00007076ff031358,eui-7076ff0056070bb4,0,0,0,0,-119,-115,2025-05-04T19:33:14.807Z,7,-5,0.5
s31lb,1746388394900984963,3.6,OPEN,FALSE,97.4,7.1,0,0,125000,4,2026,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-102,2025-05-04T19:53:14.606Z,7,0.2,8.8
s31lb,1746389594709224035,3.6,OPEN,FALSE,94,6.9,0,0,125000,5,2027,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-116,-101,2025-05-04T20:13:14.404Z,7,0,8.8
s31lb,1746390794496523204,3.6,OPEN,FALSE,92.5,6.6,0,0,125000,1,2028,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-100,2025-05-04T20:33:14.202Z,7,0.8,8.8
s31lb,1746391994284597261,3.6,OPEN,FALSE,90.8,6.5,0,0,125000,2,2029,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-100,-116,2025-05-04T20:53:14.001Z,7,7.5,-7.5
s31lb,1746393194106225584,3.6,OPEN,FALSE,90.8,6.2,0,0,125000,0,2030,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-102,-119,2025-05-04T21:13:13.800Z,7,10,0.8
s31lb,1746394393890596478,3.6,OPEN,FALSE,91,6,0,0,125000,1,2031,0,eui-00007076ff031358,eui-7076ff0056070bb4,0,0,0,0,-118,-118,2025-05-04T21:33:13.599Z,7,-2.5,1.8
s31lb,1746395593704274074,3.594,OPEN,FALSE,91.2,5.7,0,0,125000,6,2032,0,eui-00007076ff031372,unknown,0,0,0,0,-98,0,2025-05-04T21:53:13.399Z,7,8.2,0
s31lb,1746396793487780115,3.6,OPEN,FALSE,95.2,4.9,0,0,125000,6,2033,0,eui-00007076ff032b3f,eui-7076ff0056070bb4,0,0,0,0,-119,-118,2025-05-04T22:13:13.199Z,7,-7.2,-2.5
